"insult_slugs","quotes_vec","tweet","tweet_link","date"
"the-media","will do or say anything in order to get attention","The Fake News media is officially out of control. They will do or say anything in order to get attention - never been a time like this!","http://twitter.com/realDonaldTrump/status/860087334519414784",2017-05-04 00:00:00
"the-media","Fake","Wow,the Fake News media did everything in its power to make the Republican Healthcare victory look as bad as possible.Far better than Ocare!","http://twitter.com/realDonaldTrump/status/860635815277453313",2017-05-05 00:00:00
"the-media","did everything in its power to make the Republican Healthcare victory look as bad as possible","Wow,the Fake News media did everything in its power to make the Republican Healthcare victory look as bad as possible.Far better than Ocare!","http://twitter.com/realDonaldTrump/status/860635815277453313",2017-05-05 00:00:00
"the-media","Fake","Why is it that the Fake News rarely reports Ocare is on its last legs and that insurance companies are fleeing for their lives? It's dead!","http://twitter.com/realDonaldTrump/status/860637673744195584",2017-05-05 00:00:00
"the-media","rarely reports Ocare is on its last legs","Why is it that the Fake News rarely reports Ocare is on its last legs and that insurance companies are fleeing for their lives? It's dead!","http://twitter.com/realDonaldTrump/status/860637673744195584",2017-05-05 00:00:00
"the-media","Fake","When will the Fake Media ask about the Dems dealings with Russia &amp; why the DNC wouldn't allow the FBI to check their server or investigate?","http://twitter.com/realDonaldTrump/status/861177649179373569",2017-05-07 00:00:00
"the-media","FAKE","RT @FoxNews: .@POTUS: ""I'm not against the media. I'm against the FAKE media."" #CashinIn https://t.co/F7mBIj7iVL","http://twitter.com/realDonaldTrump/status/861178291671244800",2017-05-07 00:00:00
"the-media","Fake","General Flynn was given the highest security clearance by the Obama Administration - but the Fake News seldom likes talking about that.","http://twitter.com/realDonaldTrump/status/861550676505219073",2017-05-08 00:00:00
"the-media","fake","Director Clapper reiterated what everybody, including the fake media already knows- there is ""no evidence"" of collusion w/ Russia and Trump.","http://twitter.com/realDonaldTrump/status/861712617299210240",2017-05-08 00:00:00
"the-media","fake","Sally Yates made the fake media extremely unhappy today --- she said nothing but old news!","http://twitter.com/realDonaldTrump/status/861713233786404864",2017-05-08 00:00:00
"the-media","#FakeNews!","Biggest story today between Clapper &amp; Yates is on surveillance. Why doesn't the media report on this? #FakeNews!","http://twitter.com/realDonaldTrump/status/861715019674910721",2017-05-08 00:00:00
"the-media","Fake","The Fake Media is working overtime today!","http://twitter.com/realDonaldTrump/status/862999243560288256",2017-05-12 00:00:00
"the-media","fabricated lies","It is my opinion that many of the leaks coming out of the White House are fabricated lies made up by the #FakeNews media.","http://twitter.com/realDonaldTrump/status/868807327130025984",2017-05-28 00:00:00
"the-media","#FakeNews","It is my opinion that many of the leaks coming out of the White House are fabricated lies made up by the #FakeNews media.","http://twitter.com/realDonaldTrump/status/868807327130025984",2017-05-28 00:00:00
"the-media","fake","Whenever you see the words 'sources say' in the fake news media, and they don't mention names....","http://twitter.com/realDonaldTrump/status/868807754231820291",2017-05-28 00:00:00
"the-media","fake","....it is very possible that those sources don't exsist but are made up by fake news writers. #FakeNews is the enemy!","http://twitter.com/realDonaldTrump/status/868807940744126464",2017-05-28 00:00:00
"the-media","#FakeNews","....it is very possible that those sources don't exsist but are made up by fake news writers. #FakeNews is the enemy!","http://twitter.com/realDonaldTrump/status/868807940744126464",2017-05-28 00:00:00
"the-media","Fake","Does anyone notice how the Montana Congressional race was such a big deal to Dems &amp; Fake News until the Republican won? V was poorly covered","http://twitter.com/realDonaldTrump/status/868809214365487104",2017-05-28 00:00:00
"the-media","Fake","The Fake News Media works hard at disparaging &amp; demeaning my use of social media because they don't want America to hear the real story!","http://twitter.com/realDonaldTrump/status/868985285207629825",2017-05-29 00:00:00
"the-media","works hard at disparaging & demeaning my use of social media because they don't want America to hear the real story!","The Fake News Media works hard at disparaging &amp; demeaning my use of social media because they don't want America to hear the real story!","http://twitter.com/realDonaldTrump/status/868985285207629825",2017-05-29 00:00:00
"the-media","Fake","Russian officials must be laughing at the U.S. &amp; how a lame excuse for why the Dems lost the election has taken over the Fake News.","http://twitter.com/realDonaldTrump/status/869509894688387072",2017-05-30 00:00:00
"the-media","FAKE","The FAKE MSM is working so hard trying to get me not to use Social Media. They hate that I can get the honest and unfiltered message out.","https://twitter.com/realDonaldTrump/status/872059997429022722",2017-06-06 00:00:00
"the-media","working so hard trying to get me not to use Social Media","The FAKE MSM is working so hard trying to get me not to use Social Media. They hate that I can get the honest and unfiltered message out.","https://twitter.com/realDonaldTrump/status/872059997429022722",2017-06-06 00:00:00
"the-media","They hate that I can get the honest and unfiltered message out","The FAKE MSM is working so hard trying to get me not to use Social Media. They hate that I can get the honest and unfiltered message out.","https://twitter.com/realDonaldTrump/status/872059997429022722",2017-06-06 00:00:00
"the-media","#FakeNews","The #FakeNews MSM doesn't report the great economic news since Election Day. #DOW up 16%. #NASDAQ up 19.5%. Drilling &amp; energy sector...","https://twitter.com/realDonaldTrump/status/873878061778907137",2017-06-11 00:00:00
"the-media","report the great economic news since Election Day","The #FakeNews MSM doesn't report the great economic news since Election Day. #DOW up 16%. #NASDAQ up 19.5%. Drilling &amp; energy sector...","https://twitter.com/realDonaldTrump/status/873878061778907137",2017-06-11 00:00:00
"the-media","has never been so wrong or so dirty","The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!","http://twitter.com/realDonaldTrump/status/874576057579565056",2017-06-13 00:00:00
"the-media","Purposely incorrect stories","The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!","http://twitter.com/realDonaldTrump/status/874576057579565056",2017-06-13 00:00:00
"the-media","phony sources","The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!","http://twitter.com/realDonaldTrump/status/874576057579565056",2017-06-13 00:00:00
"the-media","agenda of hate","The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!","http://twitter.com/realDonaldTrump/status/874576057579565056",2017-06-13 00:00:00
"the-media","Sad!","The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!","http://twitter.com/realDonaldTrump/status/874576057579565056",2017-06-13 00:00:00
"the-media","at an all time high","Fake News is at an all time high. Where is their apology to me for all of the incorrect stories???","http://twitter.com/realDonaldTrump/status/874609480301936640",2017-06-13 00:00:00
"the-media","Where is their apology to me for all of the incorrect stories???","Fake News is at an all time high. Where is their apology to me for all of the incorrect stories???","http://twitter.com/realDonaldTrump/status/874609480301936640",2017-06-13 00:00:00
"the-media","made up a phony collusion with the Russians story","They made up a phony collusion with the Russians story, found zero proof, so now they go for obstruction of justice on the phony story. Nice","http://twitter.com/realDonaldTrump/status/875305788708974592",2017-06-15 00:00:00
"the-media","Fake","The Fake News Media hates when I use what has turned out to be my very powerful Social Media - over 100 million people! I can go around them","http://twitter.com/realDonaldTrump/status/875690204564258816",2017-06-16 00:00:00
"the-media","hates when I use what has turned out to be my very powerful Social Media","The Fake News Media hates when I use what has turned out to be my very powerful Social Media - over 100 million people! I can go around them","http://twitter.com/realDonaldTrump/status/875690204564258816",2017-06-16 00:00:00
"the-media","Fake News","Well, the Special Elections are over and those that want to MAKE AMERICA GREAT AGAIN are 5 and O! All the Fake News, all the money spent = 0","http://twitter.com/realDonaldTrump/status/877372660455546880",2017-06-21 00:00:00
"the-media","Fake News","Some of the Fake News Media likes to say that I am not totally engaged in healthcare. Wrong, I know the subject well &amp; want victory for U.S.","http://twitter.com/realDonaldTrump/status/880017678978736129",2017-06-28 00:00:00
"the-media","likes to say that I am not totally engaged in healthcare","Some of the Fake News Media likes to say that I am not totally engaged in healthcare. Wrong, I know the subject well &amp; want victory for U.S.","http://twitter.com/realDonaldTrump/status/880017678978736129",2017-06-28 00:00:00
